Plant Info,Plant Genotype,m0_optimal_linear,k_optimal_linear,AIC_Linear,W0_optimal_ricker,kg_optimal_ricker,m_optimal_ricker,AIC_Ricker,P0_optimal_log,r_optimal_log,K_optimal_log,AIC_Logistic,m0_optimal_exp,k_optimal_exp,AIC_Exponential,m0_optimal_gvb,k_optimal_gvb,f_optimal_gvb,A_optimal_gvb,AIC_Gen_VB,Linear_AIC_Weight,Ricker_AIC_Weight,Logistic_AIC_Weight,Exponential_AIC_Weight,Gen_VB_AIC_Weight
441_BESC-304_8,BESC-304,0.2962733621649019,0.014261506296778368,-37.05665337322815,0.2137927917019256,0.10082140801019437,1.2240331203306571,-41.02382769748294,0.2201258131997388,0.14333846637267683,0.7016226280106722,-42.85123480651841,0.3460021226444898,0.024436678591490752,-33.26655657286333,0.21681262297892545,0.09900431595196922,0.01785844997296289,0.9851353493269569,-31.982393455051714,0.03756129848729998,0.27302445962958544,0.6807975247129462,0.005645878582625478,0.0029708385875429734
442_BESC-1132_1,BESC-1132,0.2636167508434212,0.004459501636261132,-63.553459587350076,0.2642595738455178,0.012067929909903524,1.3454757549711203,-57.363383836272305,0.2554387216931151,0.050563646063772366,0.4626342524967451,-59.4367839825976,0.2698606167485959,0.013016503097018382,-61.44330429620497,0.2547062209233384,0.033994533830510605,0.11962435457657335,0.8077367025681643,-50.401733434415746,0.6568151864155108,0.029736189453517553,0.08385296742449647,0.22868031734606173,0.000915339360413449
167_BESC-1170_7,BESC-1170,0.07055506199022177,0.004647284965727989,-49.774187840823316,0.05895690072662724,0.07700429726498154,1.3506360186692061,-44.70341558327422,0.08294398964561653,0.03936935244898013,0.6773209064925853,-39.62575988457916,0.08616772588656352,0.029939499766496513,-45.97972591033369,0.05795083639364253,0.07000273577026367,0.24191007294340963,0.8,-32.914453724446986,0.8092652937716486,0.06411899555589982,0.005062765184600445,0.12137632293036084,0.00017662255749014913
230_GW-9851_8,GW-9851,0.10084365677945353,0.005670924499266753,-52.08914613233225,0.062441152954959576,0.10465076165462338,1.5,-59.755668683888345,0.06971595403202399,0.14676819157108045,0.2707880510931251,-58.731008666126726,0.1257565578324436,0.024893627057295205,-47.53522647457836,0.059934670872270585,0.09725868777758274,0.25914165352226226,0.8064329182885296,-50.81323153769337,0.013239755782227913,0.6118489147222645,0.366557490201498,0.0013583412361206598,0.006995498057888805
231_BESC-97_1,BESC-97,0.09596213421781112,0.01617541298678556,-49.13902998696515,0.15936597460059163,0.0556416910266354,1.5,-31.01580848679695,0.13247482470417782,0.08092022690199017,0.8816815459688241,-40.509324557387906,0.17638593665371186,0.03938567752932437,-41.81179410491911,0.11471833041685371,0.032596087638590225,0.3815333418690701,0.8,-33.19473465239202,0.9620295833303892,0.00011162998883331281,0.012860910115080866,0.02466603660261375,0.0003318399630827951
232_CHWH-27-4_4,CHWH-27-4,0.005107135977658062,0.01012529359815246,-51.91984503694521,0.08052077940813812,0.053793295523675934,1.5,-31.770409234503205,0.034457427391467725,0.11370510813760788,0.4522312884286109,-55.81662105709495,0.06627820373174921,0.05079766716429662,-49.297218740227315,0.029887502849417765,0.04676263409031784,0.012020721813732363,0.9961354643328241,-43.54166554341269,0.12045239918526908,5.074824916595744e-06,0.8452586350044401,0.03245782320584555,0.0018260677795286597
233_GW-9919_7,GW-9919,0.08543244845032472,0.006613010017572787,-62.15622483146632,0.09318725435932496,0.04325121362221199,1.5,-51.17782313838869,0.10043619840951813,0.04925038061039145,0.6310751725857392,-56.664098794612684,0.10963331696360577,0.03174039076274112,-61.5856740837328,0.0988238921874345,0.01128405697288916,0.3891404219282982,0.8416397643901039,-48.31295115447591,0.5491172785643593,0.0022684827009209056,0.03524236896027999,0.41283032243720325,0.0005415473372366371
234_BESC-1009_2,BESC-1009,0.06302998176019786,0.006313726848240005,-67.43742397582626,0.06512811697517414,0.07589580252218675,1.4315508789066553,-48.93297274441227,0.06762334684684593,0.08224450529420368,0.3426852668901487,-63.66000260442078,0.09105074432573272,0.033679257864411866,-57.50888352668203,0.063832780866806,0.036678760652753425,0.2593931514794686,0.8475982492382718,-53.900503337021206,0.8624443373659157,8.27066718171369e-05,0.1304591204892519,0.006022487535585527,0.0009913479374297162
235_BESC-430_5,BESC-430,0.05927909342619489,0.009136371780712589,-47.98603632949945,0.07740748479750736,0.09876232769449463,1.4254964907092287,-37.66159230082086,0.039812301249861355,0.17161220131369087,0.3395216154894717,-54.50049514276462,0.11176234701850375,0.0353218495188264,-41.02456905384085,0.030549131375047115,0.10064450572492008,0.05275064345456502,0.978230202919417,-43.24981198178344,0.036889975154020566,0.00021134103381927025,0.958308014656665,0.001135651165209829,0.0034550179902851086
236_BESC-1095_4,BESC-1095,0.12559291878791595,0.01359852410011138,-35.52251200374679,0.1298282884908731,0.07835433458421553,1.5,-32.29400899024129,0.07254442758967325,0.16906823266798918,0.5479681297860418,-40.3316397586189,0.20222055010337311,0.031126202794716045,-31.019989732380814,0.06381926518046267,0.09947476227674848,0.08585236828611063,0.9594779881401647,-27.840723323519455,0.08064919277664527,0.016052382626367052,0.8930768835651655,0.008489649026798786,0.0017318920050234392
237_BESC-1095_5,BESC-1095,0.27589259775763697,0.010480778154587908,-36.06963309866348,0.15282851299200206,0.12994473565020145,1.3417739183999216,-46.66189286265779,0.165763607767185,0.17405082420404608,0.5748260153542294,-49.74340040447137,0.3186286976332886,0.019860394836949066,-33.355056868267134,0.15457944492098075,0.12721459624999304,0.03678632538495152,0.9718749385307647,-37.56654695845959,0.0008814334893234261,0.17590149490294635,0.8211271102915343,0.00022684374491973997,0.0018631175712763427
